date,kappa1,S_nta
2011-03-22,0.08155546446090081,0.09887354142030719
2011-03-23,0.08154797644616074,0.09886918498189212
2011-03-24,0.08155522507711271,0.09886999448467854
2011-03-25,0.08158006276069507,0.0988834294564247
2011-03-26,0.08161789397695063,0.09892534659990021
2011-03-27,0.08164969222013047,0.09895834928916847
2011-03-28,0.08167867588319905,0.0989775594227818
2011-03-29,0.08172651496720096,0.09902954008556619
2011-03-30,0.0817549037499336,0.09904833572633359
2011-03-31,0.08177142462986983,0.09905806494360458
2011-04-01,0.08176840935258861,0.09903371923401388
2011-04-02,0.08177360525342478,0.09902707316471376
2011-04-03,0.08179719122745044,0.09904151454066612
2011-04-04,0.08184246200916173,0.0991002436786163
2011-04-05,0.08188573399063345,0.09914697073926415
2011-04-06,0.08194260873225295,0.09923195460349932
2011-04-07,0.08199248184294022,0.09929609065512085
2011-04-08,0.08197468767181362,0.09930279526942148
2011-04-09,0.08198159009802508,0.09932707527195034
2011-04-10,0.08197488817127632,0.0993316386669802
2011-04-11,0.08197760521859551,0.0993401847250236
2011-04-12,0.08198418795872214,0.09933179753582255
2011-04-13,0.08199748921718161,0.09933590957716915
2011-04-14,0.08202157581518793,0.09933476881446401
2011-04-15,0.08207571322730917,0.09936587341236419
2011-04-16,0.08215142343878784,0.09942914398995523
2011-04-17,0.08223720297867507,0.09950459696116226
2011-04-18,0.08232623013094487,0.09958277587620623
2011-04-19,0.08242130031570741,0.09966831273129906
2011-04-20,0.08251849580979068,0.09975053233311271
2011-04-21,0.08261345423235292,0.09982308620947433
2011-04-22,0.08271186603418984,0.09990209513470488
2011-04-23,0.08277885393170853,0.09996691986108341
2011-04-24,0.08284403254117681,0.10002365154191589
2011-04-25,0.08290863980168212,0.10007672024198244
2011-04-26,0.08298651940906862,0.10014493574861305
2011-04-27,0.08300923887305825,0.10018565098575277
2011-04-28,0.08299886292665401,0.10020361636363279
2011-04-29,0.0830154129210216,0.10023692491955488
2011-04-30,0.08299459673803822,0.10023780660131537
2011-05-01,0.08298684964678585,0.10025307712268988
2011-05-02,0.08301993319881099,0.10029263410883754
2011-05-03,0.08306537777694811,0.10033731719218619
2011-05-04,0.08311912652408793,0.10038263033785738
2011-05-05,0.08320358310452253,0.10046908139117966
2011-05-06,0.08325098436034489,0.10051653925794751
2011-05-07,0.08326336033012485,0.10051250260308298
2011-05-08,0.08329245685783679,0.1005270016960475
2011-05-09,0.08332274029929551,0.10053817755798283
2011-05-10,0.08335277250715178,0.10055313665793597
2011-05-11,0.08338296303563053,0.10056733961684944
2011-05-12,0.08342589084806407,0.10060034309414484
2011-05-13,0.08347379543872646,0.1006336567646538
2011-05-14,0.08349591430534581,0.1006356733951203
2011-05-15,0.08352950677039164,0.1006546490905495
2011-05-16,0.0835746963439957,0.1006863920765308
2011-05-17,0.08361250684478569,0.10072578304846302
2011-05-18,0.08364705070950759,0.10076697271707774
2011-05-19,0.0836997404142481,0.10081827250111597
2011-05-20,0.0837381761491943,0.10086552866186027
2011-05-21,0.08377147057463963,0.10091324280016267
2011-05-22,0.08379122231195382,0.10093883489842548
2011-05-23,0.08380562604428857,0.10095840228042324
2011-05-24,0.08382628409615178,0.10097900873055976
2011-05-25,0.08384824567305235,0.10099335861731529
2011-05-26,0.08386146000192604,0.10098565840041135
2011-05-27,0.0838832867599229,0.10098977628166467
2011-05-28,0.08391375317908045,0.10099968770832041
2011-05-29,0.08395231797523037,0.10102528675579597
2011-05-30,0.08399536174067132,0.10105937731895465
2011-05-31,0.08405389356948154,0.10114259798588315
2011-06-01,0.0840970832236628,0.10121445473076546
2011-06-02,0.08406827195859784,0.10120593213197882
2011-06-03,0.08403993740781979,0.10120044335034223
2011-06-04,0.08403631174224185,0.10121641475210713
2011-06-05,0.08404507649432863,0.10124130568269951
2011-06-06,0.08404115598457174,0.10125048952175847
2011-06-07,0.08403331910774045,0.10125030085953862
2011-06-08,0.0840251491988935,0.10125351590658516
2011-06-09,0.08401650278749731,0.10125556063589469
2011-06-10,0.08402103104711006,0.10128832795038695
2011-06-11,0.08404596271142684,0.10136095704622189
2011-06-12,0.08405019203689165,0.10138201069977837
2011-06-13,0.084069019803866,0.10140142796433377
2011-06-14,0.08410419579025227,0.101426399451791
2011-06-15,0.08412269517493476,0.10143180500688959
2011-06-16,0.08415998086006099,0.10147552728960924
2011-06-17,0.08419603846549242,0.10150631342828675
2011-06-18,0.08422180870679993,0.10154131010044515
2011-06-19,0.08420378799210837,0.10156389132659122
2011-06-20,0.08420689885440541,0.1016058202586052
2011-06-21,0.08421913798487285,0.10164501054255332
2011-06-22,0.0842461236360568,0.1016905954205724
2011-06-23,0.08427234526552921,0.10173837856749013
2011-06-24,0.08428585409665629,0.10175562995062315
2011-06-25,0.08431686147467421,0.10178233201087977
2011-06-26,0.08434871597666024,0.10180462998064743
2011-06-27,0.0843592304484552,0.10181759027704779
2011-06-28,0.08438037222804967,0.10184434856047858
2011-06-29,0.08440680793567981,0.10186927066143447
2011-06-30,0.08443935160439892,0.1019000260240549
2011-07-01,0.08447265230496118,0.10192415984953468
2011-07-02,0.08449372474323971,0.10192957300449113
2011-07-03,0.08450604734467804,0.10193315761734123
2011-07-04,0.08451506598664485,0.10194345671909394
2011-07-05,0.08452876594300165,0.10194797506416686
2011-07-06,0.08453217290852516,0.10194857008781283
2011-07-07,0.08447858730444016,0.10191269476935749
2011-07-08,0.08443974135393476,0.101892447265293
2011-07-09,0.08440683673034574,0.10187161466782096
2011-07-10,0.08435762785316342,0.10183486043531975
2011-07-11,0.08431572945854932,0.10180397803510038
2011-07-12,0.0842871238466647,0.10178024877088093
2011-07-13,0.0842712989512156,0.10175995486260342
2011-07-14,0.08425736901763412,0.10173483709238579
2011-07-15,0.08423759166695552,0.10171958563493688
2011-07-16,0.08421886223551062,0.10170482449557139
2011-07-17,0.08413139635277084,0.10165593614329083
2011-07-18,0.0840302641800646,0.10158864131308504
2011-07-19,0.08395749839686381,0.10155272099620583
2011-07-20,0.08389021921657608,0.10149479647451004
2011-07-21,0.08380541059563429,0.10142214314420628
2011-07-22,0.08368713893169824,0.1013312752572586
2011-07-23,0.08356711728835894,0.10124410485127139
2011-07-24,0.08346768827206347,0.1011885421023897
2011-07-25,0.08338176702185249,0.10118744324751705
2011-07-26,0.0833089714782069,0.10116468189638356
2011-07-27,0.08325191535649318,0.10113589336872902
2011-07-28,0.08321449205171028,0.10112654403596338
2011-07-29,0.08314142274423034,0.1010795476045464
2011-07-30,0.08307758026729614,0.10106119844352213
2011-07-31,0.08305267352646323,0.10106526852726921
2011-08-01,0.08301610975584536,0.10104495531121765
2011-08-02,0.08298337105903375,0.10101826599269065
2011-08-03,0.08294307112097812,0.10098545874536108
2011-08-04,0.08289831800560926,0.10097273018668901
2011-08-05,0.08288006309171567,0.1010181819008813
2011-08-06,0.0828721959886407,0.101087964218669
2011-08-07,0.08285034465643332,0.10113730084457156
2011-08-08,0.08281780591760612,0.10113908066012794
2011-08-09,0.08278600148456039,0.10113084650797616
2011-08-10,0.08275706127787591,0.10110689450993632
2011-08-11,0.0827271255256701,0.10108248151211202
2011-08-12,0.082697592120962,0.10106465092914257
2011-08-13,0.08265845788008122,0.10103636794928583
2011-08-14,0.08262708012589731,0.10100686547593402
2011-08-15,0.08260219065215857,0.10100106700683764
2011-08-16,0.08257072396472004,0.10098502785431429
2011-08-17,0.08254382004192864,0.10097419568891741
2011-08-18,0.08253358454039339,0.10098554018044253
2011-08-19,0.08251582845139324,0.10097647158532458
2011-08-20,0.08250550842448337,0.10097102220177728
2011-08-21,0.08248381091301421,0.10095220661123283
2011-08-22,0.08246240720544348,0.10094372759149317
2011-08-23,0.08243717053180988,0.10092422257861039
2011-08-24,0.08242861705724464,0.10092962146728579
2011-08-25,0.08244020899087814,0.10093196006798277
2011-08-26,0.08243412676228937,0.10094758398264914
2011-08-27,0.08243154229924879,0.10095715822847368
2011-08-28,0.08242607661233065,0.10096936994030675
2011-08-29,0.08244603644129647,0.10104057719112691
2011-08-30,0.08246907199788045,0.1010847265156018
2011-08-31,0.0824917764361636,0.10112884117585225
2011-09-01,0.08251358829984998,0.10116211405506043
2011-09-02,0.08251559816812412,0.10117948776143038
2011-09-03,0.08252102208614376,0.10118010645400705
2011-09-04,0.08253951207971916,0.10118848092764371
2011-09-05,0.08257092779988118,0.10120407019612393
2011-09-06,0.08255756785062443,0.10117423437173229
2011-09-07,0.0824951118415656,0.10112085491479761
2011-09-08,0.08245066235243692,0.10108769484795227
2011-09-09,0.08244924080563218,0.10109703134955522
2011-09-10,0.08246431536023718,0.101110520418361
2011-09-11,0.08248792891391499,0.10114140103356661
2011-09-12,0.08250873169522624,0.10116462596003228
2011-09-13,0.08253634357892298,0.10119393670986404
2011-09-14,0.08256028280118338,0.10122395927483213
2011-09-15,0.08256633219682427,0.10122858518484351
2011-09-16,0.08258856040861434,0.10126848818907952
2011-09-17,0.08262923819491111,0.10135339524405979
2011-09-18,0.08267813150526249,0.10142714339798242
2011-09-19,0.08272049389371616,0.10148205674160382
2011-09-20,0.08276523075560496,0.10153014969288504
2011-09-21,0.08278119307385293,0.10155087174131133
2011-09-22,0.0828046094688624,0.10157945836947035
2011-09-23,0.08282909024673307,0.10160800343537957
2011-09-24,0.08285173459797404,0.1016406978691961
2011-09-25,0.08289977328037842,0.10169505745724722
2011-09-26,0.08295546525438138,0.10177492258817528
2011-09-27,0.08299153086937622,0.10181663977029765
2011-09-28,0.08300141909064765,0.10182773391811961
2011-09-29,0.08302236608771346,0.10185352031434658
2011-09-30,0.08305857535952618,0.10188755916151843
2011-10-01,0.08308835171031936,0.10190620746827922
2011-10-02,0.0831113294445949,0.10191938322299687
2011-10-03,0.0831455145830477,0.10193677630741771
2011-10-04,0.08315080800306507,0.10193082272548343
2011-10-05,0.08318844052511845,0.10196655757461448
2011-10-06,0.08321372415615527,0.10196787566180465
2011-10-07,0.08325463878343331,0.10200254882632598
2011-10-08,0.08330130540615538,0.10203043090106684
2011-10-09,0.08328994243026763,0.10201429380207272
2011-10-10,0.08327274492422512,0.10197879965471701
2011-10-11,0.08323208544142363,0.1019180117722947
2011-10-12,0.08315460518915982,0.10183015612243462
2011-10-13,0.08310817356725411,0.10175797026118871
2011-10-14,0.08305074555967626,0.10170298464789074
2011-10-15,0.08301119029093404,0.10165298565824626
2011-10-16,0.08297146910100162,0.10159805965742719
2011-10-17,0.08294569965547119,0.10155760536952835
2011-10-18,0.08292502279709998,0.1015245874705672
2011-10-19,0.08289690116039916,0.10147409339633445
2011-10-20,0.08288344356454944,0.10145714530202754
2011-10-21,0.08288201558920655,0.10145482839935643
2011-10-22,0.08288516156775105,0.10145351266079555
2011-10-23,0.08289564332157456,0.10144955184363258
2011-10-24,0.0829225883382004,0.10147179203677248
2011-10-25,0.08296793748461831,0.10151170505558149
2011-10-26,0.0830113858497801,0.10153611896972614
2011-10-27,0.08306187018801844,0.1015620428582702
2011-10-28,0.08311553941652788,0.10160404012485597
2011-10-29,0.08317172496472591,0.10164227050069174
2011-10-30,0.08322384210441044,0.1016638708796962
2011-10-31,0.08328611333199523,0.1017279540264997
2011-11-01,0.08336900371564604,0.10185599968472758
2011-11-02,0.08342418281458822,0.10194782587927304
2011-11-03,0.08347491113300329,0.10199209626278977
2011-11-04,0.08352303468411162,0.10204274306486855
2011-11-05,0.08355483507833261,0.10207374294509475
2011-11-06,0.0835880977274222,0.10210417410880218
2011-11-07,0.08362703613341163,0.10212441141257617
2011-11-08,0.08364656484595817,0.10211377981185188
2011-11-09,0.08364595597339655,0.10207554645725064
2011-11-10,0.08365170975214961,0.10203042788345407
2011-11-11,0.08367102629995676,0.10199846721286115
2011-11-12,0.08369605366439364,0.10200193821327774
2011-11-13,0.08375006452690828,0.10207036618112647
2011-11-14,0.08380372871104769,0.10209279208296562
2011-11-15,0.08382989343978273,0.10211764968790243
2011-11-16,0.08386568298855193,0.10216371924705753
2011-11-17,0.08387889735498977,0.10218868652621194
2011-11-18,0.08389985243914558,0.10220447244426312
2011-11-19,0.08393508509835976,0.10221905452342145
2011-11-20,0.08398287012004271,0.10224320200356785
2011-11-21,0.08402718895442626,0.10228406987212346
2011-11-22,0.08407139553900256,0.1023176591519766
2011-11-23,0.08409554841281366,0.10231835958857327
2011-11-24,0.08412144662664434,0.1023334415003826
2011-11-25,0.08415341280616198,0.10235647312574137
2011-11-26,0.08413854802468426,0.10234445723386115
2011-11-27,0.08408714925579822,0.1023152673018638
2011-11-28,0.08403694169934711,0.10228861409425039
2011-11-29,0.08399772699276839,0.10228228715877796
2011-11-30,0.08397708482364818,0.1022759971654596
2011-12-01,0.08397357131891772,0.10228489827409548
2011-12-02,0.08398053970693972,0.10227834498415689
2011-12-03,0.08398634579788672,0.10226088033672742
2011-12-04,0.08397675089110032,0.10224031783518467
2011-12-05,0.08394151096533906,0.10221859822747481
2011-12-06,0.08393521217798902,0.1022223586343951
2011-12-07,0.08396042860602226,0.10226023352289759
2011-12-08,0.08398859315185753,0.10230032622329932
2011-12-09,0.08402448806587254,0.10232917830118798
2011-12-10,0.0840686650905299,0.10237657660078814
2011-12-11,0.08410059595620625,0.10242889998649407
2011-12-12,0.08414099292230062,0.10248714052468871
2011-12-13,0.08417639268940155,0.10253191860348815
2011-12-14,0.08420990071599832,0.10257174632420935
2011-12-15,0.08427199377417258,0.10264685279438923
2011-12-16,0.08431697233485255,0.10271797197370847
2011-12-17,0.08434527852535426,0.1027705291989221
2011-12-18,0.08436577004213497,0.10279543406342101
2011-12-19,0.08437960170994122,0.10281112809511034
2011-12-20,0.08439615457218574,0.10283802148304105
2011-12-21,0.08440111238110853,0.10285345695799836
2011-12-22,0.0844130511771913,0.10288017874671346
2011-12-23,0.0844217530220113,0.10290560888560918
2011-12-24,0.08442254203485863,0.10292623307774129
2011-12-25,0.08439847689809943,0.10289885830651141
2011-12-26,0.08440774236570137,0.10288364929207688
2011-12-27,0.08443824579408774,0.10289350445966766
2011-12-28,0.08448185906639469,0.10292966447454649
2011-12-29,0.0845229656537293,0.1029785643884979
2011-12-30,0.08455144742593446,0.1030182225962305
2011-12-31,0.08459434766466434,0.10304627289877577
2012-01-01,0.08461763186254753,0.10305328593822422
2012-01-02,0.08465332184452248,0.10305936536730026
2012-01-03,0.08470076243451435,0.10308379424556163
2012-01-04,0.08474021964517156,0.1030966077138934
2012-01-05,0.08476387805413108,0.1030807417530078
2012-01-06,0.08476763868229234,0.10304591559905624
2012-01-07,0.08478266283701832,0.10302261363732079
2012-01-08,0.08480077398413713,0.10300729940189896
2012-01-09,0.0848128327859243,0.10298751365019848
2012-01-10,0.0848317959365053,0.10297803607754635
2012-01-11,0.0848449515281407,0.10293050818334953
2012-01-12,0.08486001858436812,0.102882023980157
2012-01-13,0.08488817140958807,0.10289861153878704
2012-01-14,0.08494734269988805,0.1029540426529929
2012-01-15,0.08501588486621958,0.10300787564508601
2012-01-16,0.0850912317114976,0.10307105116739096
2012-01-17,0.08515263092939868,0.1030988568914043
2012-01-18,0.08520130148499608,0.1031132091996968
2012-01-19,0.08523576526867238,0.10311028103137682
2012-01-20,0.08525811533125147,0.10310272505248225
2012-01-21,0.08524480659496758,0.10305671460919474
2012-01-22,0.08522442822613482,0.10299261359980971
2012-01-23,0.08522759425299323,0.10294812669093734
2012-01-24,0.08523584913752982,0.10289930963432675
2012-01-25,0.0852580559096609,0.10287148326760148
2012-01-26,0.08529916547812844,0.10285450862894385
2012-01-27,0.08533245636759945,0.10282992088429294
2012-01-28,0.08535570244728735,0.1027910799384712
2012-01-29,0.08534909127798862,0.10273118070897419
2012-01-30,0.08532612388149413,0.10265288879036388
2012-01-31,0.08530641636512445,0.10259842395516361
2012-02-01,0.08529344135159303,0.10255788712555108
2012-02-02,0.08528243957276735,0.10251146166614633
2012-02-03,0.0852840964806783,0.10247956118162277
2012-02-04,0.08530264293160231,0.10245440872008338
2012-02-05,0.08531189469545061,0.10243078094949987
2012-02-06,0.08531807475710826,0.10242642751497982
2012-02-07,0.08533296159465584,0.10240238355584896
2012-02-08,0.08534342340278422,0.10234977292042874
2012-02-09,0.08535086525810273,0.10229232909263147
2012-02-10,0.08534111771352407,0.10220431514815903
2012-02-11,0.08532902710392765,0.1021103184580428
2012-02-12,0.08532922669269405,0.10202947096207987
2012-02-13,0.08533780887165321,0.10194580051706437
2012-02-14,0.08533235341544596,0.10183729147905146
2012-02-15,0.08530372379261289,0.1016906291749885
2012-02-16,0.08528882968810181,0.10156915236718145
2012-02-17,0.0852606123281563,0.10142845099184356
2012-02-18,0.0852224505360111,0.10127002509068855
2012-02-19,0.08524757029295132,0.10129249150193947
2012-02-20,0.08527574821286918,0.1013199160754224
2012-02-21,0.08527995749152167,0.10129563758146931
2012-02-22,0.0852742020324474,0.10124033732266646
2012-02-23,0.08527342546538566,0.10117799356418988
2012-02-24,0.08527941250677579,0.1011162427434632
2012-02-25,0.08529464882740251,0.10107686524368426
2012-02-26,0.08529695179320781,0.10101584395675223
2012-02-27,0.08527143997427963,0.10091056393281317
2012-02-28,0.08524857512231401,0.10083023905406385
2012-02-29,0.08523124847540722,0.10076398740282916
2012-03-01,0.08519219754675356,0.10066071984097985
2012-03-02,0.08517816692077193,0.10057075546213762
2012-03-03,0.08516677344465193,0.10049242850270285
2012-03-04,0.08516407232118059,0.10044006238988279
2012-03-05,0.08513987964123532,0.10035974349278404
2012-03-06,0.08510800806459015,0.10027175611914996
2012-03-07,0.08506992318,0.10016347706312001
2012-03-08,0.08505213626348668,0.1000676804642383
2012-03-09,0.08503792611278604,0.09997003650564434
2012-03-10,0.08504132327849748,0.09990142563950433
2012-03-11,0.0850473057783756,0.09983807366461378
2012-03-12,0.08507021833549555,0.09980580627382651
2012-03-13,0.0851122420879839,0.09982070316998704
2012-03-14,0.08514108523969499,0.09979543891593878
2012-03-15,0.08516846711435946,0.09979310031856836
2012-03-16,0.08515300970800788,0.09976783503835629
2012-03-17,0.08515085707351303,0.09978430990260967
2012-03-18,0.0850986156590483,0.09976656578085824
2012-03-19,0.08501604862060125,0.09971837553415164
2012-03-20,0.08489939037908792,0.09961214511440936
2012-03-21,0.08481065665276258,0.09953255873809802
2012-03-22,0.08474413567212105,0.09948478068690625
2012-03-23,0.08466680495018417,0.09938966313538006
2012-03-24,0.08461025518057333,0.09929811557592533
2012-03-25,0.084562485724345,0.09921592719844335
2012-03-26,0.08453052267898734,0.09915215440554564
2012-03-27,0.08448818668767735,0.0990739159053658
2012-03-28,0.08446487794178978,0.09901390172736341
2012-03-29,0.08444221099849472,0.09894952730779133
2012-03-30,0.08447124629962302,0.09899277071785839
2012-03-31,0.08449857617387976,0.09904107561946063
2012-04-01,0.08449749061250433,0.0990310004648598
2012-04-02,0.08452465519374583,0.09904751807766554
2012-04-03,0.08457834525310665,0.09911163437600279
2012-04-04,0.08464330886176766,0.09919304639439364
2012-04-05,0.08470549165250021,0.09927372504865212
2012-04-06,0.08478472586950359,0.09938416463860322
2012-04-07,0.08486445662910438,0.09951894082672108
2012-04-08,0.0849615441129622,0.09969563752707156
2012-04-09,0.08501773839234097,0.09978005726549988
2012-04-10,0.08506275379660999,0.09983835994095674
2012-04-11,0.08508941944961632,0.0998851183136672
2012-04-12,0.08512084876786355,0.09997339601254807
2012-04-13,0.08514843178725048,0.10003508001617084
2012-04-14,0.08516445175865323,0.10006125727299275
2012-04-15,0.08510388940729535,0.10002319129962167
2012-04-16,0.08501577994910484,0.09996881135814073
2012-04-17,0.08497579982108669,0.09995070219054164
2012-04-18,0.08493336525896095,0.0999086210839264
2012-04-19,0.08490024904088497,0.09987564058621484
2012-04-20,0.08487524191792314,0.0998609065759094
2012-04-21,0.08485784855746786,0.09986723807705972
2012-04-22,0.08485465244874371,0.09988973278688701
2012-04-23,0.08486230289720684,0.09990775003383745
2012-04-24,0.08485927002862018,0.09991772523578529
2012-04-25,0.08484775442372747,0.09990084884457412
2012-04-26,0.08482805392504286,0.09986706716193927
2012-04-27,0.08481721930430408,0.09983331956910318
2012-04-28,0.08481729908748342,0.09981227187667302
2012-04-29,0.0848106932726857,0.09977281706398916
2012-04-30,0.08481468416103566,0.09976526451449047
2012-05-01,0.08479485511324758,0.09975630538666563
2012-05-02,0.08478286954780273,0.0997561620483487
2012-05-03,0.08480813619248667,0.09980964034352435
2012-05-04,0.08480599600755653,0.09981604931295751
2012-05-05,0.08478251590228378,0.09977805802263418
2012-05-06,0.08475338830295673,0.09972600385547803
2012-05-07,0.08471135367578247,0.0996534988130025
2012-05-08,0.08465995379458918,0.09957574641881611
2012-05-09,0.08460142866658624,0.0994867503629776
2012-05-10,0.08454491517307378,0.0994065042382119
2012-05-11,0.08447628895821407,0.09930619344521119
2012-05-12,0.08441935183497817,0.09921902390233867
2012-05-13,0.08435610226743004,0.0991201163329371
2012-05-14,0.08427288504080097,0.09900174854307575
2012-05-15,0.08422621295007499,0.09895411288060035
2012-05-16,0.0841377597180882,0.09887780573044119
2012-05-17,0.08401634778352815,0.09875792913568515
2012-05-18,0.08389642274816844,0.09862574342217739
2012-05-19,0.08374838732725781,0.0984874636113533
2012-05-20,0.08362489408621501,0.09836747884678998
2012-05-21,0.0834958939725148,0.09824592622798473
2012-05-22,0.08337913919140985,0.09815324106974521
2012-05-23,0.08325124839758338,0.09804703119698122
2012-05-24,0.08313049246406184,0.09792775190488412
2012-05-25,0.08301522037193657,0.09780466136966082
2012-05-26,0.08288254020248959,0.09765233778444615
2012-05-27,0.08273135289158859,0.09752295372461567
2012-05-28,0.08260944465141368,0.09739181670896063
2012-05-29,0.08251229217078795,0.09728630228213442
2012-05-30,0.0824371763133539,0.0972170337136195
2012-05-31,0.08237899451606912,0.0971658759670645
2012-06-01,0.08231479143039808,0.09711795933519368
2012-06-02,0.08223315127862821,0.09704341542633471
2012-06-03,0.08214199154579532,0.09695764480177388
2012-06-04,0.08206040546300111,0.09686290581031443
2012-06-05,0.08203200917979855,0.09688094492279775
2012-06-06,0.08197784150387952,0.09682363063803467
2012-06-07,0.08193435151051151,0.09677764938756439
2012-06-08,0.08186938622580939,0.09671455170052046
2012-06-09,0.08177381607765769,0.09662283127826982
2012-06-10,0.08170987684439765,0.09660079230310387
2012-06-11,0.08164378716747386,0.09659220622228376
2012-06-12,0.08158161207544246,0.09655297614982772
2012-06-13,0.08154445776851915,0.09654855898597792
2012-06-14,0.08153059633597987,0.09656654815537852
2012-06-15,0.08152289212838121,0.09657132317164907
2012-06-16,0.0815231879951937,0.09659235839248614
2012-06-17,0.08157436089297551,0.09673375855568317
2012-06-18,0.08163684967307874,0.09690405738753621
2012-06-19,0.08168830599678215,0.09704935274716087
2012-06-20,0.08172437010165057,0.09716300648273973
2012-06-21,0.08174209591271078,0.09722552283621799
2012-06-22,0.08178922513471001,0.09731898158241892
2012-06-23,0.08188540224038415,0.09752182876109544
2012-06-24,0.0819791874819771,0.09777017208279448
2012-06-25,0.08200345061623696,0.09797714798776908
2012-06-26,0.08201318766613269,0.09810605861020205
2012-06-27,0.08200497839065979,0.09817896489595651
2012-06-28,0.08199139106714937,0.09821862047654656
2012-06-29,0.08194991708140684,0.09824967331460188
2012-06-30,0.08194369785462305,0.09829542011243214
2012-07-01,0.0819320802967333,0.09831322492094935
2012-07-02,0.08193717918569243,0.0983299306460611
2012-07-03,0.08193832537870704,0.09833391371685107
2012-07-04,0.0819341869189581,0.09833602281547071
2012-07-05,0.08191632936951543,0.09830690881039472
2012-07-06,0.08190332898219171,0.09828693818950995
2012-07-07,0.08191512033419318,0.098313847686325
2012-07-08,0.08190045952992556,0.09829125586260434
2012-07-09,0.08188186137733264,0.09824924567508475
2012-07-10,0.0818592624764217,0.09821695466428154
2012-07-11,0.08185824097159022,0.0982499955976407
2012-07-12,0.0818877531028889,0.09835531368575756
