date,h2,delta_alpha
2011-01-01,0.9641640272894416,1.0224748873287908
2011-01-02,0.9626157432457908,0.9760345899724001
2011-01-03,0.9994169549399099,0.929437415952572
2011-01-04,0.9699769955933779,0.8668142483798462
2011-01-05,0.9418294372735192,0.9929649516695473
2011-01-06,0.9261754921532808,0.938561694165708
2011-01-07,0.9292181290622082,0.9078967016292534
2011-01-08,0.9341493955457253,0.913123120722128
2011-01-09,0.9912556008866716,0.96199595575
2011-01-10,0.9805527467574121,0.8628633532515231
2011-01-11,0.9941634484558439,0.964474678107555
2011-01-12,0.9603392181172093,0.9902183507853906
2011-01-13,0.9371912026843511,1.031497305321393
2011-01-14,0.9244540550485998,0.9616440803483481
2011-01-15,0.9278888253935528,0.9605826274651292
2011-01-16,0.9263896218290568,0.9261229475143331
2011-01-17,0.9655657788964267,1.0062424713378242
2011-01-18,0.9610092104716319,0.9525698715729725
2011-01-19,0.9946084550213056,0.8945911842126506
2011-01-20,0.9608182716832114,0.8321118693200269
2011-01-21,0.9278782408056151,0.9572697982306355
2011-01-22,0.9072943472041111,0.8993042601037287
2011-01-23,0.9059654641571189,0.8783345343175366
2011-01-24,0.9062616656278514,0.907516578833091
2011-01-25,0.9587006242593207,0.9287371441203405
2011-01-26,0.9445035071281311,0.8347913666057156
2011-01-27,0.9562771668564581,0.9275989915041123
2011-01-28,0.9206254746596707,0.9560452202171383
2011-01-29,0.8975689022123602,1.0014433256267044
2011-01-30,0.8857959202330467,0.9642154924344943
2011-01-31,0.8909446696233773,0.9909245819722816
2011-02-01,0.8909651027224297,0.9543118959516876
2011-02-02,0.9315496223934053,1.0649390561463061
2011-02-03,0.9294985078717255,1.0462771702419378
2011-02-04,0.9635482489411453,0.9923582970109752
2011-02-05,0.9311780890770706,0.9284778523016737
2011-02-06,0.9023850963394423,1.0571097209664018
2011-02-07,0.8853698864127219,0.9921273264129447
2011-02-08,0.8887039686576403,0.9709541136573865
2011-02-09,0.8957577117723599,0.9688243443271354
2011-02-10,0.9527325713426307,1.0197223525186558
2011-02-11,0.9447103664842434,0.9125387062199231
2011-02-12,0.9594403050064293,1.00568056753837
2011-02-13,0.9262666695685202,1.0191381051115602
2011-02-14,0.9064695283753325,1.0562975786137567
