date,h2,delta_alpha,kappa1,S_nta
2011-05-18,1.1697935197811606,0.5630107178322925,0.0835948010232965,0.0960216522135867
2011-05-19,1.1905668149724677,0.7236523307627358,0.0835599519831514,0.0959364601399665
2011-05-20,1.21097037416412,0.6949578551050415,0.0835102305950844,0.0959107478435726
2011-05-21,1.2211174759173926,0.5104190242702948,0.0834849705145244,0.0958919908675896
2011-05-22,1.1979223701387893,0.7467043459867888,0.0834711058387734,0.0958699243165691
2011-05-23,1.195942912742603,0.502984691013272,0.0834322773583868,0.0958296664437122
2011-05-24,1.1722479449468646,0.5673463730219179,0.0834109060514183,0.0957962441880515
2011-05-25,1.1734088883782257,0.6164870739094965,0.0834133452766957,0.0957872688721033
2011-05-26,1.183667480212033,0.5388232793749879,0.0833910331730117,0.0957222833510278
2011-05-27,1.1950761334296167,0.7252305338735106,0.0833793828334313,0.0956708062671778
2011-05-28,1.2042266238687702,0.6868127044666501,0.083388007938276,0.0956256287077966
2011-05-29,1.2100632285491255,0.4564538464393699,0.083408563839418,0.0956073206179621
2011-05-30,1.178688169756889,0.7103872084439828,0.0834315952641103,0.0956040334404655
2011-05-31,1.164276324769735,0.4937621892823323,0.0834486709452359,0.0955987176382489
2011-06-01,1.132774482693488,0.5625226927477307,0.0834323017499119,0.0955605927281073
2011-06-02,1.1278258275904915,0.6601896315885831,0.0833585636931953,0.0954703373783411
2011-06-03,1.134605867633861,0.559059913934945,0.0833186820642145,0.0954121912002872
2011-06-04,1.1463849799763344,0.7272235730545695,0.083311648674776,0.095402843531146
2011-06-05,1.1619346588021968,0.687780102976987,0.0833226839004173,0.0954037061810763
2011-06-06,1.1686602377446267,0.49175561807189183,0.0833294794239799,0.0953853913629257
2011-06-07,1.1441951885704147,0.7190769285234495,0.0833421714032898,0.0953701038909428
2011-06-08,1.1417645044292761,0.4756097282003431,0.0833325944300386,0.095337908973553
2011-06-09,1.1217632165861398,0.5454311273254273,0.0833210692892513,0.0953000284578796
2011-06-10,1.1262933956402994,0.5614964773152025,0.0833298692501091,0.0952885449064671
2011-06-11,1.1439219659634043,0.47522625281849695,0.0833408038844544,0.095273906689238
2011-06-12,1.160287550129575,0.6468007827176017,0.0833437091807978,0.0952362112364336
2011-06-13,1.177627861663407,0.6054103211578941,0.083359122170419,0.0952033689018057
2011-06-14,1.192564451727504,0.3864991430675211,0.0834156500527743,0.0952067281468299
2011-06-15,1.1722247366065406,0.6485292728100447,0.0834769810107094,0.0952164441004982
2011-06-16,1.1673337524782368,0.448070726520843,0.0835488003672191,0.0952385737188274
2011-06-17,1.1465050361963744,0.5341554235828481,0.0836100116251007,0.0952474126218786
2011-06-18,1.1449434725112777,0.6324407415496296,0.0836156480825155,0.0952249990248251
2011-06-19,1.153114779308309,0.5291587261596788,0.0835913451695225,0.0951983311426872
2011-06-20,1.1680464809136835,0.7202423746390529,0.0835906958810301,0.0951818186163001
2011-06-21,1.1820985285883348,0.6801843939829411,0.0836101381348364,0.0951747885476528
2011-06-22,1.1914267826899245,0.5091697058481479,0.0836368658564757,0.0951743067662585
2011-06-23,1.1719221269264404,0.7267111569434697,0.0836909873590456,0.0952198621983306
2011-06-24,1.1727030694131988,0.49477791891156464,0.0837274700329266,0.0952236167854417
2011-06-25,1.1534229447741162,0.5646418770861263,0.083780462069848,0.0952390595733604
2011-06-26,1.1546770831609183,0.6026684628475643,0.0838304876997463,0.0952441547995506
2011-06-27,1.1630385528824083,0.5231106940455597,0.083871684662175,0.095238273456702
2011-06-28,1.1716396252158603,0.7330244713465852,0.0839380838948632,0.0952725656542557
2011-06-29,1.1759324567162908,0.6937103709667092,0.083974009605791,0.0952745488189536
2011-06-30,1.1810756760883037,0.49261950947805744,0.0839912507209771,0.0952659589995236
2011-07-01,1.154882046567918,0.7401450966472432,0.0840153918929764,0.0952608458798111
2011-07-02,1.144121737902779,0.5464225493830632,0.0840415335460012,0.0952550499452241
2011-07-03,1.1203926903640613,0.6339165514777463,0.08406323403166,0.0952605373837041
2011-07-04,1.1192545316017959,0.7462059999448485,0.084085042087172,0.0952900540778359
