date,h2,delta_alpha
2011-01-01,1.1000529806661683,0.30748710226193054
2011-01-02,1.0916621362490595,0.44110910171513495
2011-01-03,1.090996518282972,0.3820876497619565
2011-01-04,1.0815715575410536,0.4676117778564617
2011-01-05,1.0814787961278989,0.3731764000683846
2011-01-06,1.0816229236611672,0.3801299453593323
2011-01-07,1.09510113719349,0.32710451587026057
2011-01-08,1.0942239283737953,0.37672265471320543
2011-01-09,1.1007000189852032,0.3618628895325209
2011-01-10,1.086488879478928,0.4938381474377067
2011-01-11,1.0859555931966378,0.46462905061103754
2011-01-12,1.083420053205714,0.5517968397432043
2011-01-13,1.0905827476612997,0.4634007964557334
2011-01-14,1.0919221418472804,0.49780134991629055
2011-01-15,1.1006928136031646,0.4396356213256105
2011-01-16,1.093538055011734,0.44208997929640503
2011-01-17,1.1018063855026126,0.4054235761211977
2011-01-18,1.0949260859599046,0.504369546375198
2011-01-19,1.095659483951033,0.4255577077856536
2011-01-20,1.0872577147321296,0.5074103605069809
2011-01-21,1.0869324699179275,0.417894017361224
2011-01-22,1.0864018593377995,0.43159708792819984
2011-01-23,1.0976072542788398,0.38195462173792194
2011-01-24,1.0908981204764456,0.43524710355019636
2011-01-25,1.0943690325893016,0.42356929076324334
2011-01-26,1.0758647272723971,0.5679012537777659
2011-01-27,1.0744458337541491,0.5344193822968606
2011-01-28,1.072192789321372,0.5913064499632412
2011-01-29,1.0814940760928349,0.5063630750744466
2011-01-30,1.0869549694747216,0.5175038564507979
2011-01-31,1.0982602578489589,0.48473564274883785
2011-02-01,1.0938514521838802,0.5024958947508118
2011-02-02,1.1053255299032327,0.470165785042731
2011-02-03,1.1048613946726122,0.5633654752993671
2011-02-04,1.106602124820155,0.4661600249400166
2011-02-05,1.0976771083496475,0.5259912734549701
2011-02-06,1.097795155838276,0.4323800363936634
2011-02-07,1.101900216633596,0.4272259235261906
2011-02-08,1.1172241983596924,0.39661144074988997
2011-02-09,1.1257335224822285,0.39420257647212864
2011-02-10,1.1354616597595644,0.36056904952121727
2011-02-11,1.1266864035524882,0.45147700378808153
2011-02-12,1.1277535542765278,0.3835435646792753
2011-02-13,1.1258470890786048,0.4368245674207145
2011-02-14,1.1341632230046872,0.3390130878431066
2011-02-15,1.1393186506144255,0.3575776352769857
2011-02-16,1.1471408770939697,0.3356691464948902
2011-02-17,1.14849665826511,0.31553684477292165
2011-02-18,1.1571632796425373,0.3163224854552986
2011-02-19,1.1538651095060515,0.43635617268989435
2011-02-20,1.1551696016068822,0.3639516864185097
2011-02-21,1.1465479234772948,0.4305673016210001
2011-02-22,1.1467930254182435,0.3330668827944443
2011-02-23,1.1511494252898664,0.3174261682756203
2011-02-24,1.1645848886100072,0.2752652983138937
2011-02-25,1.1713418443912242,0.2704373164996987
2011-02-26,1.1777581212615758,0.23912754573880335
2011-02-27,1.1672055151800196,0.3361272634943724
2011-02-28,1.1635388619864668,0.2767827632563389
2011-03-01,1.1567717566487032,0.34017042422705757
2011-03-02,1.1594781356885628,0.2641957133736028
2011-03-03,1.1593142231436444,0.2978406586320652
2011-03-04,1.1609901197503047,0.2855760865043102
2011-03-05,1.1565619069263549,0.2856034878770046
2011-03-06,1.1592783842903156,0.2936925489941977
2011-03-07,1.1487353989242448,0.40140919469299163
2011-03-08,1.1448515520591511,0.33050959000016533
2011-03-09,1.1296401149681403,0.40452054363544576
2011-03-10,1.1164744034968808,0.32948005887748977
2011-03-11,1.090153203449048,0.5391909496007763
2011-03-12,1.0891547007935516,0.5222741858726216
2011-03-13,1.071474327175993,0.6528753064995136
2011-03-14,1.0694156700507933,0.6678721537177807
2011-03-15,1.0701717122246925,0.6019485392798458
2011-03-16,1.0822120679430238,0.5658972326958391
2011-03-17,1.0876538177562858,0.5783818286466449
2011-03-18,1.1031800141920303,0.368040563620859
2011-03-19,1.09118977189483,0.5802093422358361
2011-03-20,1.097603941765424,0.4911835441281305
2011-03-21,1.0834850553461333,0.5180750921919355
2011-03-22,1.088166792467973,0.5248868662866641
2011-03-23,1.0959998656402212,0.5202080652881378
2011-03-24,1.1116031048468549,0.49872681995697477
2011-03-25,1.1170559787044156,0.4550154473402248
2011-03-26,1.133425271137088,0.2291994479498083
2011-03-27,1.1177857342084698,0.4130470347237649
2011-03-28,1.1161166803884632,0.3813254437022451
2011-03-29,1.0948840894538245,0.4966080265984978
2011-03-30,1.0907902103009262,0.5609976175016129
2011-03-31,1.090747426260461,0.5688988545769575
2011-04-01,1.1068071182919939,0.5689407999077751
2011-04-02,1.119773465100883,0.5607334903556627
2011-04-03,1.1402098475051312,0.3739513663506102
2011-04-04,1.1281796118852636,0.6151658798588073
2011-04-05,1.1335506374153603,0.550303261449784
2011-04-06,1.1189862736996716,0.6099094408780168
2011-04-07,1.1249623966527569,0.6434133225787839
2011-04-08,1.1333745880148913,0.6525258321337333
2011-04-09,1.1519228558648438,0.6367870224820784
2011-04-10,1.158424743075251,0.586047976400998
2011-04-11,1.1776728179657792,0.28443360219753444
2011-04-12,1.1644380744629257,0.47751573386829804
2011-04-13,1.1662753265888395,0.4443477852351094
2011-04-14,1.1478752976784041,0.5804896279623719
2011-04-15,1.1471229744612415,0.6130185656437277
2011-04-16,1.1477556916904832,0.5601222174764153
2011-04-17,1.164871783512082,0.5065189565628003
2011-04-18,1.1757399163912148,0.4544072490231912
2011-04-19,1.1947381040582192,0.2347280644981602
2011-04-20,1.179955034292295,0.420750895738756
2011-04-21,1.1827513596126005,0.38691914948556416
2011-04-22,1.1638315779971211,0.42152361273629424
2011-04-23,1.1645591421722783,0.4908399921961717
2011-04-24,1.1669124914321514,0.523361966055095
2011-04-25,1.1796687628205713,0.5290065514293119
2011-04-26,1.1813470255445233,0.49062917175493936
2011-04-27,1.1978384405414078,0.20049779350088315
2011-04-28,1.1835661339738943,0.35444552846785804
2011-04-29,1.186098562924272,0.3583299604612371
2011-04-30,1.168954131239878,0.4525519102836739
2011-05-01,1.169951574863867,0.5499652955385486
2011-05-02,1.1728399340175768,0.5369364652784725
2011-05-03,1.193322644787231,0.5022650543136535
2011-05-04,1.2072917767740525,0.46844699742547746
2011-05-05,1.2307459091172424,0.3081376107851028
2011-05-06,1.2189784736645775,0.45599012706370345
2011-05-07,1.2246032961713296,0.47872627695993586
2011-05-08,1.2076583595378203,0.5045618334802668
2011-05-09,1.209657705196651,0.5770231737658413
2011-05-10,1.2131580491351734,0.5908153615002121
2011-05-11,1.2256328525506608,0.6017088341808083
2011-05-12,1.224630529099433,0.5551056341888696
2011-05-13,1.2363497329409758,0.2980918018592149
2011-05-14,1.2146943681880298,0.4052386129421848
2011-05-15,1.2091279935108814,0.4557253037886362
2011-05-16,1.1840708379238394,0.5249267223623022
2011-05-17,1.1775518028506942,0.6239849497638588
2011-05-18,1.1742603175969097,0.6259360902775839
2011-05-19,1.1867659316641284,0.6092649641327554
2011-05-20,1.1944235561476548,0.598826286010194
2011-05-21,1.210796761624905,0.45272921050882786
2011-05-22,1.1939893088141624,0.5994258374222063
2011-05-23,1.195909322491462,0.5979293986259471
2011-05-24,1.1753801206364225,0.5769484603091222
2011-05-25,1.175310167679409,0.6207702584544847
2011-05-26,1.1787386225898229,0.6241508741770332
2011-05-27,1.190948973898663,0.6319357037949977
2011-05-28,1.193086804345148,0.5998783089875879
2011-05-29,1.2065308223325966,0.35480252843085225
2011-05-30,1.1867002581796775,0.4748873411491523
2011-05-31,1.1826014511079268,0.5344724585074303
2011-06-01,1.1579763604203608,0.6089408641795941
2011-06-02,1.1499059571346457,0.7098776261939648
2011-06-03,1.1468062517769453,0.7232463647079044
2011-06-04,1.157879764147182,0.6995995282439686
2011-06-05,1.165904000159955,0.6722837205189904
2011-06-06,1.1830534935228263,0.5118770540424542
2011-06-07,1.168702450992555,0.6511070359376951
2011-06-08,1.1720269932182505,0.6575395544896097
2011-06-09,1.1540424843598593,0.6737042458104021
2011-06-10,1.1552126978146473,0.7519609455189737
2011-06-11,1.1618324873189008,0.7599478743754098
2011-06-12,1.1770971992587993,0.8095150974909693
2011-06-13,1.184714412430612,0.7436637251406033
2011-06-14,1.2045892360555897,0.4987320557499544
2011-06-15,1.1932545156611605,0.5941149302551416
2011-06-16,1.196909073314698,0.6394009826635951
2011-06-17,1.180511894574261,0.7268316941446145
2011-06-18,1.1794134310217668,0.8288888703515234
2011-06-19,1.1795106877520607,0.7971141727422157
2011-06-20,1.1951597492428476,0.7873174667286236
2011-06-21,1.2036738446988309,0.713416346198855
2011-06-22,1.221454485147385,0.552558864549539
2011-06-23,1.2094197725719806,0.6753493191090918
2011-06-24,1.2144243972629973,0.6784501590312253
2011-06-25,1.1972843364759325,0.6831736436762235
2011-06-26,1.1983975711341415,0.7490389044587964
2011-06-27,1.1988863676618045,0.7068473628076823
2011-06-28,1.2104094885903218,0.7406051868736441
2011-06-29,1.2107480288489731,0.6913877050373607
2011-06-30,1.2251642493001307,0.459093732529535
2011-07-01,1.2110349934769467,0.5235338824792954
2011-07-02,1.2124213974409486,0.5489412117768495
2011-07-03,1.195762729154546,0.6174490937369228
2011-07-04,1.1972014576417593,0.6890592143606611
2011-07-05,1.1972699700298823,0.6542770153897592
2011-07-06,1.212831937130242,0.6780911274345875
2011-07-07,1.2185906445360397,0.568784913940565
2011-07-08,1.2354576474912309,0.3646442920538284
2011-07-09,1.221818319654119,0.497561801617195
2011-07-10,1.2256513738350852,0.5170451621498557
2011-07-11,1.2080066925690065,0.5247265713465055
2011-07-12,1.2072538607234486,0.5891366908004869
2011-07-13,1.2042464615596347,0.5376794215046843
2011-07-14,1.2111437181191744,0.5396040155665638
2011-07-15,1.2027006138090646,0.507475876526172
2011-07-16,1.2081930353648715,0.3129485413716431
2011-07-17,1.1801471052848285,0.3939126283528296
2011-07-18,1.1741141062092344,0.46852824764826906
2011-07-19,1.1502507985466628,0.581259397320558
2011-07-20,1.1452113543969982,0.7145485565500422
2011-07-21,1.144237051597153,0.7229182587404388
2011-07-22,1.1592938458476543,0.7627515081077547
2011-07-23,1.164869153972532,0.6618084088235605
2011-07-24,1.185619093981591,0.4729827565256066
2011-07-25,1.172667167307338,0.6112633410838981
2011-07-26,1.1787679330500493,0.650871704747157
2011-07-27,1.1659635589684927,0.6866349112522521
2011-07-28,1.1684813785227997,0.7638978777474215
2011-07-29,1.1730295174148841,0.6949750783470989
2011-07-30,1.1876139661713918,0.6684024555538031
2011-07-31,1.1884887989635518,0.6279125923083946
