date,h2,delta_alpha
2011-01-01,1.2845433029680344,0.4588269776335743
2011-01-02,1.290736540322296,0.3774828985594212
2011-01-03,1.2931164062269949,0.27388258685815714
2011-01-04,1.3039634315913378,0.30540682564691224
2011-01-05,1.3041073325521204,0.1629168706972166
2011-01-06,1.295670715132229,0.2944520661849914
2011-01-07,1.300967481768038,0.3520967771010213
2011-01-08,1.288691458144895,0.47679819340960705
2011-01-09,1.2980804072965353,0.4338975601427144
2011-01-10,1.303359148052282,0.3629917878999187
2011-01-11,1.3055753369484924,0.27186953417590587
2011-01-12,1.3177336372910429,0.3125552833986269
2011-01-13,1.3184626308215885,0.21048851252743717
2011-01-14,1.308175977983901,0.3654206510170148
2011-01-15,1.3102576363303367,0.346849920504571
2011-01-16,1.2913345530513263,0.462577550377933
2011-01-17,1.292829989139777,0.5050001597933793
2011-01-18,1.2937686837358062,0.4366034007468542
2011-01-19,1.2913277261688196,0.35343202948425656
2011-01-20,1.2971293183139152,0.3974571756860712
2011-01-21,1.2931733695689438,0.2741063683096705
2011-01-22,1.2800894019050144,0.39067632632796645
2011-01-23,1.2836215791251906,0.442392847185598
2011-01-24,1.2686705484708727,0.5588462501398723
2011-01-25,1.277125844953938,0.5162996556919452
2011-01-26,1.2826864625129855,0.4415142015361795
2011-01-27,1.2856885326443936,0.34655404557456393
2011-01-28,1.3005254901379153,0.38016561120991454
2011-01-29,1.3048494937049842,0.270079098332058
2011-01-30,1.2973676731317183,0.41697456854149806
2011-01-31,1.3048974194285017,0.39538396332254067
2011-02-01,1.287799177578407,0.5312787875085014
2011-02-02,1.2914041554439133,0.6169977914426603
2011-02-03,1.2959228171683785,0.597389542898064
2011-02-04,1.2914283062244651,0.5587962449773514
2011-02-05,1.294550169370638,0.6911128659685524
2011-02-06,1.2921434267570817,0.5462911231767968
2011-02-07,1.2794480900195264,0.6423636907432915
2011-02-08,1.2842645899042855,0.6750714185481108
2011-02-09,1.273569352129722,0.7883604714679571
2011-02-10,1.2788701911665261,0.7373006795587997
2011-02-11,1.2837609867368416,0.6597164681790382
2011-02-12,1.2817194865189891,0.5685519227339455
2011-02-13,1.2900219690448407,0.6648656329442915
2011-02-14,1.2925635409572749,0.5240057819983122
2011-02-15,1.283212931994762,0.6520110536143768
2011-02-16,1.2889945255523219,0.6070524003964017
2011-02-17,1.2800776310543724,0.714510460527837
2011-02-18,1.2832819739043757,0.7475090598102945
2011-02-19,1.2882570489964058,0.669995370748893
2011-02-20,1.2838734024439498,0.5751091646525808
2011-02-21,1.2886709655660835,0.6553283273350239
2011-02-22,1.2871457934346264,0.4768397177522452
2011-02-23,1.2763612436641678,0.5560829034589112
2011-02-24,1.2796144188107121,0.5859312182053458
2011-02-25,1.2684869297908716,0.7121050302258318
2011-02-26,1.269689817158077,0.678847033669495
2011-02-27,1.2727205477392298,0.6257277946701016
2011-02-28,1.267375110771515,0.564538884891153
2011-03-01,1.2721015368600062,0.6865546334561792
2011-03-02,1.2703795403733986,0.5697177167211791
2011-03-03,1.259141630625688,0.7067115752716617
2011-03-04,1.2611287681387644,0.6640173566819882
2011-03-05,1.2495076134444774,0.7731637405762726
2011-03-06,1.2500188427316916,0.8095873364156105
2011-03-07,1.2554904459419267,0.7408365367965928
2011-03-08,1.2546459367616596,0.6570452497214987
2011-03-09,1.2629633232027386,0.750746789247053
2011-03-10,1.2579793424567316,0.5916476248742377
2011-03-11,1.232177255004668,0.781155874557804
2011-03-12,1.233330519746782,0.738335342777134
2011-03-13,1.2136844604329236,0.996951145195677
2011-03-14,1.2169175908995564,0.9832030607385036
2011-03-15,1.2314663370444163,1.0371021867584354
2011-03-16,1.2431971115593006,0.9451621416029994
2011-03-17,1.2573385403750914,0.974540005409736
2011-03-18,1.2655048215768483,0.7411333514312695
2011-03-19,1.2418574602622194,0.983842831680434
2011-03-20,1.2427172227509005,0.8738816523822628
2011-03-21,1.2170429119354504,1.049312218422962
2011-03-22,1.2146470010031665,0.9928551442442775
2011-03-23,1.2220500625179151,1.0814990472216799
2011-03-24,1.2292409999131635,1.0295022980851023
2011-03-25,1.2401941859638506,1.0091549757649432
2011-03-26,1.2506910067376786,0.6679553799605635
2011-03-27,1.2234706910295985,0.8543684884085785
2011-03-28,1.2188116196267766,0.8054995997929275
